t,ax,ay,az,temp,gx,gy,gz,roll,pitch,yaw,mx,my,mz,mx_cal,my_cal,mz_cal,naive_hdg,module_hdg,stab_hdg,stab_raw,mag_trust,field_ratio,dip
36.407,-0.3349609375,0.21435546875,1.14501953125,28.67,-107.2998046875,104.8583984375,-52.06298828125,13.6395263671875,28.9874267578125,-156.676025390625,891.0,-1832.0,-2384.0,882.0,-1770.4,-2344.4,185.27,156.68,194.71,198.94,1.0,0.966,64.63
36.438,-0.58544921875,0.166015625,0.943359375,28.67,-27.03857421875,20.01953125,-35.400390625,11.6400146484375,30.41015625,-158.126220703125,1005.0,-1739.0,-2399.0,996.5,-1675.1,-2362.0,157.48,158.13,194.75,199.61,1.0,0.965,63.99
36.469,-0.4306640625,0.08740234375,0.33837890625,28.65,-77.0263671875,85.44921875,-12.87841796875,10.140380859375,32.23388671875,-158.3184814453125,1101.0,-1659.0,-2408.0,1092.9,-1593.2,-2373.2,124.04,158.32,195.83,199.52,1.0,0.965,56.35
36.5,-0.423828125,0.10107421875,0.91259765625,28.67,-110.2294921875,40.52734375,-63.5986328125,6.602783203125,34.4256591796875,-159.312744140625,1201.0,-1552.0,-2429.0,1193.5,-1483.7,-2396.8,180.79,159.31,195.84,201.05,1.0,0.965,66.7
36.532,-0.72412109375,-0.05322265625,0.50634765625,28.65,-48.9501953125,-11.962890625,-48.095703125,2.900390625,34.837646484375,-161.6693115234375,1274.0,-1431.0,-2465.0,1267.3,-1359.7,-2435.3,144.74,161.67,195.85,202.39,0.462,0.966,50.03
36.563,-0.6123046875,-0.11474609375,0.490234375,28.67,-79.4677734375,18.4326171875,-42.724609375,-0.703125,34.815673828125,-163.85009765625,1316.0,-1327.0,-2505.0,1310.1,-1253.1,-2477.2,155.58,163.85,195.88,203.51,0.491,0.968,50.32
36.594,-0.50146484375,-0.0791015625,1.13330078125,28.67,-123.4130859375,21.97265625,-73.974609375,-5.240478515625,35.3759765625,-165.8770751953125,1371.0,-1154.0,-2572.0,1366.5,-1075.8,-2547.2,191.49,165.88,196.91,205.39,1.0,0.973,65.56
36.625,-0.54638671875,-0.146484375,1.0859375,28.67,-57.9833984375,-46.7529296875,-65.673828125,-9.239501953125,34.7003173828125,-168.2501220703125,1390.0,-1007.0,-2634.0,1386.7,-925.2,-2611.4,186.37,168.25,196.92,207.02,1.0,0.977,65.72
36.657,-0.58544921875,-0.2890625,0.73681640625,28.67,-92.46826171875,-124.267578125,-66.46728515625,-11.66748046875,31.3165283203125,-169.8431396484375,1333.0,-879.0,-2722.0,1331.1,-793.8,-2700.2,171.68,169.84,196.96,208.73,1.0,0.982,55.95
36.688,-0.5625,-0.28662109375,0.74560546875,28.67,-97.900390625,-74.40185546875,-69.27490234375,-15.172119140625,27.9656982421875,-171.1669921875,1241.0,-733.0,-2818.0,1240.7,-644.0,-2797.0,167.5,171.17,198.25,210.47,1.0,0.987,58.29
36.719,-0.42041015625,-0.32958984375,1.23681640625,28.65,-52.3681640625,-126.5869140625,-57.06787109375,-18.0560302734375,25.3564453125,-172.0513916015625,1136.0,-585.0,-2909.0,1137.2,-492.4,-2888.9,191.53,172.05,198.27,211.82,1.0,0.992,66.67
36.75,-0.2998046875,-0.486328125,1.00830078125,28.65,-31.25,-202.20947265625,-73.66943359375,-19.31396484375,20.14892578125,-172.122802734375,954.0,-466.0,-3004.0,956.7,-370.6,-2983.4,189.43,172.12,199.35,213.67,1.0,0.996,58.42
36.782,-0.2236328125,-0.4443359375,1.068359375,28.65,-1.89208984375,-210.02197265625,-106.38427734375,-19.79736328125,13.64501953125,-172.496337890625,704.0,-384.0,-3090.0,708.0,-286.9,-3067.8,187.05,172.5,199.38,216.6,1.0,0.998,62.62
36.813,-0.0830078125,-0.3974609375,1.1259765625,28.7,15.625,-255.37109375,-110.41259765625,-19.852294921875,6.2677001953125,-172.9248046875,392.0,-339.0,-3153.0,396.9,-241.4,-3128.3,188.82,172.92,200.8,219.54,1.0,0.998,66.04
36.844,-0.01611328125,-0.4130859375,1.18896484375,28.67,51.1474609375,-208.55712890625,-92.95654296875,-18.7921142578125,-3.702392578125,-173.14453125,-71.0,-349.0,-3177.0,-65.6,-253.4,-3148.1,175.39,173.14,200.83,221.91,1.0,0.997,66.16
36.875,0.1591796875,-0.37451171875,1.21337890625,28.67,97.10693359375,-190.49072265625,-94.3603515625,-16.5399169921875,-10.096435546875,-173.3203125,-403.0,-432.0,-3146.0,-398.0,-339.9,-3113.1,178.28,173.32,202.5,224.3,1.0,0.997,66.8
36.907,0.1103515625,-0.3388671875,1.1435546875,28.69,123.47412109375,-180.5419921875,-86.181640625,-13.1121826171875,-15.8807373046875,-174.04541015625,-699.0,-576.0,-3073.0,-695.1,-489.1,-3035.9,161.84,174.05,202.53,226.5,1.0,0.995,63.61
36.938,0.177734375,-0.15625,1.10302734375,28.67,112.97607421875,-59.75341796875,-34.0576171875,-9.415283203125,-19.8577880859375,-174.561767578125,-930.0,-752.0,-2980.0,-927.6,-670.8,-2938.8,156.31,174.56,204.37,227.0,1.0,0.996,68.12
36.969,0.5732421875,-0.17431640625,1.18017578125,28.69,120.42236328125,-29.296875,-13.671875,-5.9490966796875,-20.994873046875,-174.61669921875,-1073.0,-930.0,-2891.0,-1072.1,-854.1,-2846.4,188.98,174.62,204.4,226.84,1.0,0.998,66.17
37.0,0.388671875,-0.17822265625,1.2734375,28.67,153.86962890625,-100.4638671875,-45.95947265625,-1.7578125,-22.6153564453125,-175.166015625,-1174.0,-1121.0,-2783.0,-1174.8,-1050.7,-2735.3,164.91,175.17,206.11,227.71,1.0,0.997,62.24
37.032,0.447265625,0.107421875,1.10791015625,28.67,136.77978515625,-52.1240234375,-56.33544921875,3.2244873046875,-25.5926513671875,-176.5887451171875,-1268.0,-1322.0,-2642.0,-1270.9,-1258.1,-2591.5,170.25,176.59,206.15,228.95,1.0,0.994,71.16
37.063,0.5478515625,0.11865234375,1.1142578125,28.69,125.1220703125,-45.95947265625,-32.1044921875,9.2120361328125,-27.4493408203125,-178.4344482421875,-1336.0,-1575.0,-2455.0,-1341.6,-1519.0,-2401.5,176.1,178.43,207.89,229.42,1.0,0.992,66.38
37.094,0.6123046875,0.20947265625,1.04541015625,28.67,117.98095703125,-52.24609375,-30.33447265625,13.1121826171875,-28.487548828125,-179.263916015625,-1367.0,-1736.0,-2318.0,-1374.5,-1685.4,-2263.0,183.7,179.26,207.92,229.83,1.0,0.991,67.31
37.125,0.591796875,0.26904296875,0.90966796875,28.69,121.826171875,-77.1484375,-46.2646484375,17.2979736328125,-29.9652099609375,179.18701171875,-1393.0,-1883.0,-2173.0,-1402.3,-1837.7,-2116.9,187.87,180.81,209.59,230.74,1.0,0.99,68.02
37.157,0.576171875,0.3955078125,0.90478515625,28.65,110.595703125,10.19287109375,-41.07666015625,21.42333984375,-30.574951171875,177.5115966796875,-1394.0,-2019.0,-2039.0,-1405.1,-1978.5,-1982.0,185.66,182.49,209.63,231.53,1.0,0.99,70.92
37.188,0.63037109375,0.41943359375,0.83203125,28.67,106.0791015625,37.04833984375,-33.38623046875,24.85107421875,-29.454345703125,176.8524169921875,-1362.0,-2139.0,-1931.0,-1374.6,-2102.4,-1873.4,197.66,183.15,211.31,232.05,1.0,0.99,69.74
37.219,0.46142578125,0.4697265625,0.802734375,28.67,76.416015625,40.771484375,-33.3251953125,27.3724365234375,-28.0975341796875,176.4898681640625,-1310.0,-2239.0,-1853.0,-1323.7,-2205.2,-1794.9,179.87,183.51,211.34,232.57,1.0,0.991,71.47
37.25,0.4443359375,0.484375,0.708984375,28.69,64.88037109375,60.6689453125,-21.1181640625,29.3115234375,-26.4056396484375,176.5118408203125,-1245.0,-2319.0,-1801.0,-1259.6,-2287.2,-1742.6,188.51,183.49,212.93,232.71,1.0,0.992,73.04
37.282,0.45947265625,0.54150390625,0.77197265625,28.67,66.46728515625,95.64208984375,-10.55908203125,31.036376953125,-23.115234375,177.8521728515625,-1166.0,-2385.0,-1775.0,-1181.2,-2354.3,-1716.3,188.8,182.15,212.96,232.33,1.0,0.993,72.35
37.313,0.3388671875,0.61865234375,0.53759765625,28.67,10.8642578125,78.67431640625,-0.91552734375,31.75048828125,-21.6925048828125,178.4619140625,-1085.0,-2437.0,-1765.0,-1100.6,-2406.9,-1706.0,199.78,181.54,214.42,232.05,0.126,0.995,84.36
37.344,0.3427734375,0.6162109375,0.6513671875,28.69,-9.3994140625,114.19677734375,11.90185546875,31.3165283203125,-18.7811279296875,-179.7747802734375,-1007.0,-2463.0,-1789.0,-1022.6,-2432.5,-1729.8,188.89,179.77,214.44,231.28,0.631,0.997,79.31
37.375,0.234375,0.6279296875,0.5908203125,28.67,-16.9677734375,130.126953125,14.404296875,30.2947998046875,-15.7269287109375,-177.5555419921875,-888.0,-2462.0,-1870.0,-903.0,-2429.2,-1810.6,166.69,177.56,215.68,230.7,0.221,0.999,83.54
37.407,0.1005859375,0.638671875,0.51220703125,28.7,-29.72412109375,175.1708984375,21.97265625,28.9544677734375,-12.008056640625,-175.155029296875,-773.0,-2438.0,-1959.0,-787.3,-2402.5,-1899.8,92.95,175.16,215.7,229.82,0.318,0.999,82.58
37.438,0.17138671875,0.50634765625,0.662109375,28.69,-70.00732421875,200.74462890625,51.08642578125,26.773681640625,-7.44873046875,-171.5679931640625,-638.0,-2389.0,-2071.0,-651.2,-2349.9,-2012.3,177.47,171.57,215.74,227.79,0.752,0.999,78.23
37.469,0.05029296875,0.47216796875,0.771484375,28.67,-45.7763671875,173.9501953125,32.8369140625,25.015869140625,-3.2794189453125,-168.936767578125,-489.0,-2324.0,-2180.0,-501.1,-2280.9,-2122.3,158.28,168.94,217.06,226.18,1.0,0.997,73.4
37.5,0.0029296875,0.3544921875,0.56689453125,28.7,-74.70703125,177.1240234375,27.16064453125,23.5491943359375,0.615234375,-166.8328857421875,-331.0,-2256.0,-2279.0,-342.1,-2209.1,-2222.5,154.68,166.83,217.07,224.73,1.0,0.996,75.89
37.532,-0.03857421875,0.40625,0.599609375,28.69,-86.97509765625,185.72998046875,5.79833984375,21.3299560546875,5.2130126953125,-165.3497314453125,-141.0,-2168.0,-2374.0,-151.0,-2116.9,-2319.5,145.01,165.35,217.09,223.75,0.615,0.994,79.9
37.563,-0.12890625,0.39453125,1.0126953125,28.69,-35.33935546875,200.927734375,7.01904296875,19.7479248046875,11.2060546875,-163.7457275390625,91.0,-2077.0,-2440.0,81.8,-2022.1,-2388.2,165.27,163.75,217.12,222.42,1.0,0.989,70.37
37.594,-0.21630859375,0.232421875,0.3505859375,28.67,-54.13818359375,164.12353515625,24.10888671875,19.6820068359375,15.3424072265625,-162.5921630859375,305.0,-2012.0,-2466.0,296.2,-1954.5,-2416.9,104.3,162.59,217.15,221.06,1.0,0.987,67.63
37.625,-0.1650390625,0.18798828125,0.54541015625,28.67,-91.4306640625,177.79541015625,2.13623046875,17.764892578125,21.20361328125,-160.9661865234375,512.0,-1940.0,-2477.0,503.5,-1880.1,-2430.9,162.19,160.97,217.18,218.82,1.0,0.984,70.59
37.657,-0.240234375,0.22998046875,0.85693359375,28.69,-16.845703125,94.3603515625,-27.7099609375,16.2872314453125,24.93896484375,-161.25732421875,780.0,-1828.0,-2470.0,771.8,-1765.2,-2428.4,180.66,161.26,217.21,219.09,1.0,0.98,69.7
37.688,-0.38232421875,0.16650390625,0.48388671875,28.69,-14.6484375,49.01123046875,-33.0810546875,15.633544921875,26.71875,-162.498779296875,931.0,-1767.0,-2449.0,922.8,-1702.9,-2410.1,130.82,162.5,217.24,219.52,1.0,0.978,65.88
37.719,-0.595703125,0.2353515625,0.64013671875,28.67,-44.677734375,86.36474609375,-23.01025390625,14.3756103515625,28.839111328125,-163.135986328125,1059.0,-1706.0,-2425.0,1050.8,-1640.8,-2388.7,124.13,163.14,217.28,219.64,1.0,0.975,65.56
37.75,-0.580078125,0.21533203125,0.7744140625,28.69,-32.65380859375,83.92333984375,-17.51708984375,13.4417724609375,31.3824462890625,-163.14697265625,1175.0,-1652.0,-2394.0,1166.7,-1586.0,-2360.1,144.74,163.15,217.31,219.59,1.0,0.972,69.09
37.782,-0.6337890625,0.12109375,0.61962890625,28.67,-20.8740234375,48.33984375,-17.4560546875,12.8704833984375,33.123779296875,-163.27880859375,1268.0,-1612.0,-2360.0,1259.6,-1545.6,-2328.2,138.71,163.28,217.35,219.55,1.0,0.97,62.31
37.813,-0.6396484375,0.14013671875,0.64306640625,28.67,-22.76611328125,76.23291015625,-15.2587890625,12.271728515625,35.167236328125,-163.201904296875,1355.0,-1579.0,-2320.0,1346.4,-1512.5,-2290.1,140.43,163.2,217.39,219.43,1.0,0.968,65.15
37.844,-0.521484375,0.16064453125,0.70654296875,28.7,-20.3857421875,86.36474609375,-19.6533203125,11.7388916015625,37.880859375,-162.9931640625,1448.0,-1553.0,-2271.0,1439.0,-1486.6,-2243.0,162.39,162.99,217.42,219.45,1.0,0.966,70.89
37.875,-0.57861328125,0.07421875,0.7109375,28.7,-27.40478515625,27.83203125,-29.47998046875,10.997314453125,40.0946044921875,-163.465576171875,1533.0,-1528.0,-2227.0,1523.7,-1461.7,-2200.9,166.76,163.47,217.46,219.78,1.0,0.966,65.62
37.907,-0.59912109375,0.08642578125,0.73291015625,28.69,-31.6162109375,9.09423828125,-32.89794921875,8.931884765625,40.9185791015625,-164.9981689453125,1592.0,-1500.0,-2206.0,1582.7,-1433.4,-2181.2,168.28,165.0,217.5,220.23,1.0,0.967,66.99
37.938,-0.66259765625,0.078125,0.6953125,28.69,-29.4189453125,28.564453125,-39.4287109375,7.1246337890625,41.5283203125,-166.4483642578125,1648.0,-1452.0,-2202.0,1638.8,-1384.4,-2178.7,160.32,166.45,218.55,220.89,1.0,0.969,66.84
37.969,-0.646484375,0.015625,0.703125,28.69,-29.35791015625,20.01953125,-39.97802734375,5.29541015625,42.2808837890625,-167.9534912109375,1687.0,-1412.0,-2207.0,1678.0,-1343.5,-2184.7,168.52,167.95,218.55,221.57,1.0,0.972,64.47
38.0,-0.60888671875,-0.0029296875,0.748046875,28.65,-24.71923828125,-4.08935546875,-50.537109375,3.3013916015625,42.5775146484375,-169.7607421875,1717.0,-1369.0,-2223.0,1708.4,-1299.4,-2201.6,177.3,169.76,218.56,222.58,1.0,0.975,64.79
38.032,-0.6796875,-0.01123046875,0.75439453125,28.7,-29.35791015625,-32.28759765625,-56.640625,0.999755859375,41.890869140625,-172.0074462890625,1727.0,-1318.0,-2262.0,1718.9,-1246.8,-2241.1,170.67,172.01,218.58,223.84,1.0,0.98,65.16
38.063,-0.71923828125,-0.099609375,0.814453125,28.67,-30.82275390625,-68.54248046875,-56.94580078125,-1.593017578125,40.089111328125,-174.2376708984375,1708.0,-1257.0,-2329.0,1700.8,-1183.6,-2308.2,174.64,174.24,218.61,225.07,1.0,0.984,61.89
38.094,-0.6298828125,-0.134765625,0.92529296875,28.69,-44.25048828125,-105.46875,-40.52734375,-3.7408447265625,37.935791015625,-176.0394287109375,1659.0,-1194.0,-2414.0,1652.8,-1118.2,-2392.9,185.43,176.04,218.64,225.81,1.0,0.989,62.1
38.125,-0.27587890625,-0.0771484375,0.5107421875,28.69,-39.0625,-144.775390625,-39.306640625,-6.1688232421875,32.8765869140625,-177.176513671875,1560.0,-1129.0,-2526.0,1555.1,-1050.4,-2503.8,191.18,177.18,219.78,226.51,1.0,0.993,62.6
38.157,-0.49853515625,-0.28173828125,1.1005859375,28.67,-53.89404296875,-239.68505859375,-57.4951171875,-7.7618408203125,26.5484619140625,-177.802734375,1388.0,-1062.0,-2664.0,1384.7,-980.5,-2639.8,191.9,177.8,219.79,227.81,1.0,0.996,58.5
38.188,-0.44091796875,-0.24365234375,1.25048828125,28.72,-48.095703125,-291.1376953125,-66.2841796875,-9.51416015625,18.2977294921875,-178.165283203125,1008.0,-958.0,-2866.0,1007.1,-872.7,-2838.0,183.89,178.17,219.82,229.33,1.0,0.995,63.43
38.219,-0.3115234375,-0.25537109375,1.12109375,28.69,-10.009765625,-247.37548828125,-74.15771484375,-10.3875732421875,9.8162841796875,-178.4893798828125,657.0,-895.0,-2983.0,657.6,-808.1,-2951.8,177.19,178.49,220.87,231.08,1.0,0.994,62.5
38.25,-0.20361328125,-0.2216796875,1.14794921875,28.67,12.8173828125,-240.234375,-60.72998046875,-10.360107421875,2.61474609375,-178.5772705078125,294.0,-868.0,-3049.0,295.5,-781.2,-3014.4,171.87,178.58,220.89,232.4,1.0,0.993,64.39
38.282,0.1416015625,-0.16015625,1.09912109375,28.7,33.26416015625,-285.21728515625,-71.6552734375,-9.656982421875,-5.712890625,-178.406982421875,-95.0,-880.0,-3056.0,-93.2,-795.2,-3018.0,192.49,178.41,220.92,234.1,1.0,0.991,66.37
38.313,0.15966796875,-0.15234375,1.03955078125,28.69,28.076171875,-286.31591796875,-87.46337890625,-8.701171875,-14.2108154296875,-178.846435546875,-485.0,-921.0,-3006.0,-483.5,-839.7,-2964.7,177.48,178.85,222.39,236.21,1.0,0.99,66.13
38.344,0.2861328125,-0.20361328125,1.33056640625,28.7,16.357421875,-115.66162109375,-49.86572265625,-8.118896484375,-19.2425537109375,-179.3133544921875,-796.0,-968.0,-2937.0,-795.1,-890.4,-2893.2,170.9,179.31,222.41,237.15,1.0,0.994,64.76
38.375,1.79052734375,-0.85107421875,5.34619140625,28.67,61.95068359375,-104.248046875,-30.70068359375,-6.7510986328125,-21.62109375,-179.296875,-1011.0,-1029.0,-2864.0,-1010.8,-954.8,-2818.3,174.53,179.3,223.52,237.49,1.0,0.998,63.7
38.407,0.466796875,-0.19140625,1.4892578125,28.67,96.0693359375,-147.64404296875,-53.22265625,-3.4881591796875,-25.8892822265625,-179.791259765625,-1182.0,-1113.0,-2773.0,-1182.8,-1042.8,-2725.5,165.15,179.79,223.54,238.56,1.0,1.0,63.0
38.438,0.42236328125,-0.0595703125,1.3544921875,28.69,109.4970703125,-130.31005859375,-45.47119140625,0.087890625,-29.8663330078125,179.2474365234375,-1385.0,-1266.0,-2602.0,-1387.8,-1202.6,-2552.2,156.09,180.75,224.71,239.36,1.0,0.999,62.81
38.469,0.70263671875,0.064453125,1.1171875,28.69,130.92041015625,-44.86083984375,-31.31103515625,4.2681884765625,-31.728515625,178.4344482421875,-1484.0,-1402.0,-2468.0,-1488.5,-1343.8,-2416.6,183.02,181.57,224.74,239.72,1.0,0.997,67.45
38.5,0.83203125,0.1171875,1.03271484375,28.67,126.3427734375,-88.07373046875,-50.35400390625,8.7451171875,-33.3709716796875,177.2808837890625,-1552.0,-1546.0,-2326.0,-1558.3,-1493.2,-2273.1,193.75,182.72,225.89,240.68,1.0,0.996,66.23
38.532,0.56689453125,0.22265625,1.05322265625,28.69,119.9951171875,-39.24560546875,-52.6123046875,13.623046875,-35.4144287109375,175.0726318359375,-1602.0,-1693.0,-2176.0,-1610.2,-1645.8,-2121.9,165.69,184.93,225.92,241.75,1.0,0.994,67.29
38.563,0.64453125,0.2529296875,1.0263671875,28.67,136.04736328125,29.78515625,-31.06689453125,17.984619140625,-35.0848388671875,174.08935546875,-1611.0,-1834.0,-2050.0,-1620.9,-1791.5,-1994.8,173.11,185.91,227.13,242.13,1.0,0.995,66.06
38.594,0.7080078125,0.33642578125,0.84521484375,28.69,128.173828125,79.345703125,-24.84130859375,22.1044921875,-32.8656005859375,174.22119140625,-1571.0,-1973.0,-1954.0,-1582.4,-1934.4,-1897.7,194.02,185.78,227.15,242.31,1.0,0.997,68.91
38.625,0.673828125,0.41552734375,0.8125,28.69,126.8310546875,87.890625,-21.1181640625,25.4278564453125,-30.2288818359375,174.913330078125,-1505.0,-2100.0,-1883.0,-1517.7,-2064.4,-1825.7,196.75,185.09,228.29,242.36,1.0,0.999,70.48
38.657,0.53125,0.53955078125,0.609375,28.72,114.44091796875,112.36572265625,-13.0615234375,28.388671875,-27.454833984375,175.95703125,-1422.0,-2218.0,-1828.0,-1435.8,-2184.9,-1769.8,214.13,184.04,228.31,242.34,0.623,1.003,79.8
38.688,0.5107421875,0.640625,0.48828125,28.7,71.71630859375,149.71923828125,19.34814453125,30.596923828125,-24.08203125,177.9071044921875,-1324.0,-2320.0,-1796.0,-1338.6,-2288.7,-1737.0,269.17,182.09,229.34,241.52,0.357,1.007,82.6
38.719,0.46533203125,0.62158203125,0.50390625,28.69,57.7392578125,157.5927734375,13.85498046875,31.827392578125,-19.423828125,-178.560791015625,-1221.0,-2397.0,-1796.0,-1236.0,-2366.4,-1736.3,250.76,178.56,229.36,240.82,0.392,1.012,82.25
38.75,0.2158203125,0.69091796875,0.4638671875,28.7,8.23974609375,280.94482421875,66.83349609375,31.6131591796875,-15.3753662109375,-175.1385498046875,-1065.0,-2456.0,-1853.0,-1080.0,-2424.4,-1792.6,64.67,175.14,229.39,238.63,0.191,1.017,84.26
38.782,0.296875,0.57958984375,0.81005859375,28.7,10.7421875,260.92529296875,51.26953125,30.7177734375,-9.6185302734375,-170.1397705078125,-909.0,-2466.0,-1938.0,-923.5,-2432.0,-1877.4,177.11,170.14,229.43,236.27,1.0,1.019,73.96
38.813,0.04052734375,0.61279296875,0.36572265625,28.65,34.60693359375,230.52978515625,24.23095703125,31.278076171875,-4.9163818359375,-166.9866943359375,-739.0,-2481.0,-2005.0,-753.1,-2445.1,-1944.6,54.13,166.99,230.55,234.88,0.904,1.021,77.21
38.844,0.0263671875,0.52978515625,0.2470703125,28.65,-3.0517578125,252.50244140625,12.39013671875,31.6021728515625,0.582275390625,-163.8995361328125,-535.0,-2490.0,-2071.0,-548.8,-2451.9,-2011.1,27.53,163.9,230.55,233.65,1.0,1.022,74.01
38.875,0.203125,0.43994140625,0.8935546875,28.67,-88.9892578125,262.939453125,-21.1181640625,29.970703125,6.2127685546875,-161.8450927734375,-295.0,-2458.0,-2159.0,-308.1,-2416.5,-2100.5,193.07,161.85,230.56,233.55,1.0,1.021,66.68
38.907,-0.0947265625,0.4169921875,0.3857421875,28.7,3.90625,170.47119140625,-21.97265625,28.9764404296875,11.7059326171875,-160.6805419921875,-40.0,-2416.0,-2219.0,-52.6,-2371.4,-2162.5,92.26,160.68,230.57,233.72,0.685,1.019,79.59
38.938,-0.18408203125,0.513671875,0.19921875,28.7,-35.15625,169.0673828125,-19.95849609375,29.4488525390625,14.996337890625,-160.565185546875,182.0,-2391.0,-2239.0,169.6,-2344.5,-2184.5,33.34,160.57,230.59,233.57,1.0,1.018,63.67
38.969,-0.11181640625,0.3115234375,0.6875,28.7,-102.23388671875,187.80517578125,-57.0068359375,28.2623291015625,19.7918701171875,-160.1092529296875,423.0,-2338.0,-2258.0,410.8,-2289.1,-2206.3,178.7,160.11,230.61,234.56,1.0,1.017,68.5
39.0,-0.2587890625,0.31103515625,0.845703125,28.73,-62.6220703125,137.8173828125,-59.4482421875,25.13671875,26.224365234375,-161.048583984375,757.0,-2212.0,-2273.0,745.3,-2159.2,-2226.3,176.99,161.05,230.64,235.63,1.0,1.012,66.74
39.032,-0.5205078125,0.2900390625,0.365234375,28.69,-49.74365234375,121.03271484375,-60.4248046875,23.88427734375,29.6026611328125,-162.520751953125,978.0,-2119.0,-2257.0,966.5,-2064.0,-2214.1,98.5,162.52,230.67,236.76,1.0,1.008,59.34
39.063,-0.4765625,0.3056640625,0.34423828125,28.7,-77.880859375,150.69580078125,-57.9833984375,21.983642578125,33.72802734375,-163.5589599609375,1195.0,-2010.0,-2226.0,1183.6,-1952.8,-2187.5,90.35,163.56,231.77,237.78,1.0,1.003,65.99
39.094,-0.4912109375,0.2119140625,0.609375,28.67,-121.4599609375,78.857421875,-95.8251953125,18.1768798828125,37.77099609375,-165.3936767578125,1402.0,-1861.0,-2203.0,1391.0,-1801.0,-2169.5,153.5,165.39,231.78,239.97,1.0,0.997,69.43
39.125,-0.53857421875,0.1748046875,0.54541015625,28.69,-100.15869140625,22.76611328125,-97.59521484375,13.16162109375,39.737548828125,-168.85986328125,1561.0,-1684.0,-2202.0,1550.8,-1620.5,-2173.3,144.53,168.86,231.81,242.23,1.0,0.991,69.76
39.157,-0.580078125,-0.08935546875,0.3291015625,28.69,-126.89208984375,35.21728515625,-142.578125,7.7728271484375,41.055908203125,-172.96875,1690.0,-1490.0,-2207.0,1680.7,-1422.7,-2183.2,161.7,172.97,233.05,246.63,0.21,0.984,48.65
39.188,-0.64599609375,-0.18115234375,0.802734375,28.7,-155.21240234375,17.7001953125,-168.0908203125,-3.1915283203125,42.6104736328125,179.53857421875,1803.0,-1246.0,-2219.0,1794.9,-1174.2,-2200.8,188.58,180.46,233.08,251.1,1.0,0.975,57.56
